,GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2840,36103159407,0,0,0,0,0,7.54E-12,9.00E-08,0,1.51E-07,0,4.26E-07,0,0,0,0,0,0,0
2841,36067003400,0,10,7,0,6,0,3.19E-08,1.67E-12,1.87E-07,0,6.09E-08,0,1,1,0,0,0,3
2842,36065025700,0,1,0,0,3,1.08E-11,0,1.33E-10,8.56E-07,2.54E-12,5.56E-07,3.74E-12,1,1,2,3,0,0
2843,36025970800,0,4,0,0,2,0,0,5.80E-13,1.53E-06,0,1.22E-06,0,1,0,4,3,0,0
2844,36005033802,0,0,0,0,0,0,0,0,4.65E-09,0,8.08E-09,0,0,0,0,0,0,0
2845,36059520100,0,6,3,0,0,6.54E-10,1.33E-09,4.95E-10,7.39E-07,4.30E-10,3.52E-07,8.46E-12,3,3,1,4,0,0
2846,36081147900,0,1,1,0,0,0,0,0,9.54E-08,0,1.96E-07,0,0,0,1,0,0,0
2847,36059410000,0,4,1,2,2,0,5.41E-08,0,8.45E-08,1.77E-09,1.56E-07,0,1,1,1,4,0,0
2848,36061009300,0,26,0,2,0,0,0,3.48E-13,1.38E-08,2.18E-12,2.30E-08,0,5,0,0,0,0,0
2849,36085024402,0,0,0,0,0,0,0,1.23E-10,2.66E-08,3.20E-10,1.41E-07,0,0,0,0,0,0,0
2850,36083052204,0,0,4,0,0,0,0,9.48E-12,7.41E-07,0,1.68E-07,0,0,0,0,2,0,0
2851,36027160004,0,0,1,0,0,0,0,0,6.29E-07,0,5.04E-07,0,0,0,1,1,0,0
2852,36071013202,0,0,2,1,0,1.62E-12,0,2.69E-11,2.47E-07,1.02E-10,2.05E-07,0,0,0,0,4,0,0
2853,36055011302,0,0,0,0,0,0,0,0,4.77E-07,0,4.88E-07,0,0,0,0,4,0,0
2854,36081006202,0,3,0,0,0,0,7.84E-08,6.42E-12,1.67E-07,0,2.16E-07,0,1,0,0,1,0,0
2855,36001013507,0,11,8,0,1,1.45E-11,7.21E-08,0,5.56E-07,0,1.71E-07,1.93E-11,1,4,0,0,0,0
2856,36047006800,0,17,1,0,0,0,0,0,7.94E-09,0,2.61E-08,0,3,1,0,3,0,0
2857,36005017500,0,3,0,0,0,0,0,5.02E-14,9.10E-09,0,2.18E-08,0,2,0,1,1,0,0
2858,36069052101,0,1,0,0,0,0,0,1.93E-10,1.46E-06,0,6.98E-07,0,0,0,0,0,0,0
2859,36093032300,0,6,2,0,0,0,0,0,4.45E-08,0,1.27E-07,0,0,1,1,0,0,0
2860,36005022702,0,2,0,0,0,0,5.88E-09,0,5.49E-09,0,6.86E-09,0,0,0,0,0,0,0
2861,36081051000,0,5,0,1,0,0,0,0,2.31E-08,0,5.93E-08,0,1,0,0,0,0,0
2862,36019102800,0,0,1,0,0,0,1.44E-07,0,1.03E-06,0,1.01E-06,0,0,1,1,0,0,0
2863,36123150101,0,2,0,0,0,6.07E-12,0,0,1.19E-06,4.66E-12,1.22E-06,0,1,0,2,0,0,0
2864,36061016200,0,2,0,0,0,0,3.36E-08,5.05E-13,3.03E-08,1.10E-11,2.19E-08,0,2,0,3,2,0,1
2865,36061022800,0,8,0,0,0,0,0,0,2.26E-08,0,1.97E-08,0,1,0,1,3,0,0
2866,36047012600,1.47E-13,0,1,0,0,0,2.86E-08,0,4.60E-08,0,1.54E-08,0,0,1,0,0,0,0
2867,36047079801,0,7,0,0,0,0,0,0,4.00E-09,0,1.88E-08,0,2,0,0,0,0,0
2868,36017970902,0,1,0,0,0,0,0,0,6.66E-07,0,8.17E-07,0,1,0,1,0,0,0
2869,36081033404,0,0,0,0,0,0,0,6.15E-14,4.66E-08,0,1.26E-08,0,0,0,0,0,0,0
2870,36019100901,6.54E-12,0,0,0,0,0,1.15E-08,0,3.71E-08,7.46E-11,1.11E-07,0,0,0,1,4,0,0
2871,36029015503,0,3,0,0,0,7.77E-12,1.43E-07,0,6.81E-07,0,4.73E-07,0,0,0,1,2,0,0
2872,36119013102,0,2,6,0,0,0,0,6.84E-11,7.39E-07,2.24E-11,7.70E-07,0,1,2,4,2,0,1
2873,36047037100,0,1,0,0,0,0,0,1.99E-13,1.24E-08,0,3.29E-08,0,1,0,0,0,0,0
2874,36005046000,0,0,1,0,0,0,0,0,9.53E-08,3.60E-12,4.46E-08,0,0,1,1,1,0,0
2875,36103145905,0,0,0,0,0,0,2.61E-08,2.11E-12,2.87E-08,1.98E-13,1.67E-07,0,0,0,0,2,0,0
2876,36025971300,0,1,0,0,0,0,2.51E-07,2.00E-10,2.67E-06,1.82E-11,2.34E-06,0,1,0,1,0,0,0
2877,36001014503,0,2,4,0,0,0,0,0,2.04E-07,6.03E-11,1.94E-07,0,1,3,1,2,0,0
2878,36005023900,0,1,0,0,0,0,0,0,8.37E-09,0,2.88E-08,0,0,0,1,2,0,0
2879,36005012901,0,1,0,1,0,0,0,0,2.03E-08,0,1.79E-08,0,0,0,1,1,0,0
2880,36029007904,0,3,2,0,0,0,0,0,1.11E-07,0,1.44E-07,4.42E-12,0,0,1,3,0,0
2881,36025970601,0,2,3,0,1,0,0,3.60E-11,6.32E-07,0,7.40E-07,0,1,2,4,0,0,0
2882,36017971000,0,4,0,0,0,0,0,3.28E-12,1.48E-06,0,1.24E-06,1.88E-12,1,0,1,0,0,0
2883,36047025700,0,2,0,0,0,0,0,0,1.38E-08,0,3.14E-08,0,0,0,1,4,0,0
2884,36067012300,0,1,0,0,0,1.26E-13,0,0,1.83E-07,0,2.69E-07,0,0,1,1,0,0,0
2885,36067000800,0,3,0,0,0,0,0,0,4.62E-08,0,7.41E-08,0,1,0,1,0,0,0
2886,36047025800,0,5,0,0,0,0,0,0,5.27E-09,1.04E-12,2.34E-08,0,3,0,2,1,0,0
2887,36061005200,0,45,4,2,0,0,0,3.64E-13,2.00E-08,0,2.68E-08,0,6,0,2,1,0,2
2888,36071011400,2.42E-13,1,3,0,2,0,3.78E-08,3.08E-10,1.23E-06,3.76E-10,8.23E-07,0,1,2,3,5,0,0
2889,36005013200,0,0,0,0,0,0,0,0,3.31E-08,0,9.24E-08,0,0,0,0,1,0,0
2890,36063021200,0,2,0,0,2,8.90E-11,3.45E-08,2.26E-12,1.59E-07,0,8.77E-08,0,1,0,4,2,0,0
2891,36039081101,0,1,1,0,0,0,8.27E-08,0,6.24E-07,0,1.41E-06,0,0,0,0,0,0,0
2892,36103111506,0,0,1,0,0,0,0,0,1.84E-07,0,2.33E-07,0,0,0,2,7,0,0
2893,36015000600,0,0,0,0,0,5.55E-12,0,1.21E-13,8.34E-08,0,1.19E-07,0,0,0,1,4,0,0
2894,36047054700,0,3,0,2,0,0,0,0,1.05E-08,0,2.78E-08,0,2,0,1,0,0,0
2895,36005017702,0,2,1,0,0,0,0,0,1.45E-08,0,1.58E-08,0,1,1,0,0,0,0
2896,36017970700,0,0,0,0,0,0,0,0,1.11E-06,0,1.76E-06,0,0,0,1,0,0,0
2897,36055013101,0,16,11,0,1,4.41E-11,5.50E-08,3.21E-12,8.83E-07,5.13E-12,5.01E-07,0,4,4,3,1,0,0
2898,36091062501,0,5,0,0,0,0,7.40E-08,0,2.92E-07,0,5.55E-07,0,2,0,0,0,0,0
2899,36047043700,0,14,0,2,0,0,0,0,9.72E-12,0,3.13E-08,0,9,0,3,0,0,0
2900,36035970601,2.35E-10,9,14,0,4,9.19E-12,0,2.23E-11,1.25E-06,2.37E-12,4.59E-07,7.12E-12,3,4,1,0,0,0
2901,36103158328,0,1,1,0,0,1.29E-10,0,1.18E-10,2.82E-07,3.46E-09,3.68E-07,1.99E-11,0,0,1,1,0,0
2902,36081033700,0,5,0,0,0,0,0,0,1.21E-08,0,2.60E-08,0,1,0,0,0,0,0
2903,36081008700,0,1,0,0,0,0,0,7.02E-13,1.99E-08,1.24E-11,1.65E-08,0,1,0,0,0,0,0
2904,36081063800,0,8,1,0,0,0,5.44E-08,2.26E-13,8.53E-08,0,1.95E-07,0,4,0,2,0,0,0
2905,36047056900,0,33,12,2,4,3.18E-14,0,0,5.72E-09,0,2.17E-08,0,5,4,1,0,0,0
2906,36067002901,0,0,0,0,0,0,0,0,1.79E-07,0,1.05E-07,0,0,0,3,0,0,0
2907,36079011801,0,0,0,0,0,0,0,0,1.79E-07,0,1.37E-07,0,0,0,1,2,0,0
2908,36055013509,0,0,0,0,0,0,0,4.28E-12,9.58E-08,0,1.52E-07,0,0,0,0,0,0,0
2909,36049950700,0,0,0,0,0,2.91E-12,0,0,5.75E-06,0,4.46E-06,0,0,0,7,1,0,0
2910,36047074400,0,0,0,0,0,0,0,0,2.53E-09,9.26E-12,5.00E-08,0,0,0,0,0,0,0
2911,36005030900,0,1,0,0,1,0,0,5.57E-12,1.66E-07,0,1.88E-07,0,0,0,0,8,0,0
2912,36059300100,0,0,0,0,0,0,0,3.37E-13,1.11E-06,0,9.18E-07,0,0,0,2,7,0,0
2913,36033950800,0,0,0,0,0,0,0,1.23E-11,2.79E-06,5.07E-14,2.82E-06,0,0,2,1,14,0,0
2914,36075021102,0,1,3,0,0,1.24E-11,1.22E-08,0,8.65E-08,0,1.49E-07,0,1,1,1,1,0,0
2915,36069050501,0,3,0,0,0,0,0,0,1.51E-06,0,6.96E-07,0,2,0,2,1,0,0
2916,36055009401,0,7,0,0,0,0,1.29E-08,3.21E-13,1.02E-07,0,4.02E-08,0,2,0,1,2,0,5
2917,36047001100,0,34,0,1,0,0,0,0,3.59E-08,0,9.65E-09,0,4,0,1,4,0,0
2918,36103123001,0,1,0,0,0,0,3.64E-08,0,5.78E-08,0,3.24E-07,0,0,0,0,2,0,0
2919,36107020600,0,0,1,0,0,1.26E-11,5.04E-07,1.53E-13,2.79E-06,0,1.85E-06,0,0,1,7,2,0,0
2920,36103111504,0,0,0,0,0,0,0,0,1.53E-07,0,1.16E-07,0,0,0,2,3,0,0
2921,36061024000,0,0,0,2,5,8.28E-12,1.18E-07,1.56E-11,3.09E-07,0,2.58E-08,0,0,0,0,1,0,0
2922,36017970802,0,7,0,0,0,0,0,0,1.61E-06,0,1.53E-06,0,1,0,1,0,0,0
2923,36001013709,0,1,6,0,3,0,2.54E-08,5.98E-12,3.97E-07,0,1.89E-07,0,0,3,0,0,0,3
2924,36091060901,0,4,0,0,0,0,0,2.69E-11,1.20E-06,0,1.23E-06,0,3,0,0,0,0,0
2925,36119014901,6.16E-11,0,1,0,0,0,0,6.51E-10,1.66E-06,0,8.67E-07,0,0,0,4,11,0,0
2926,36103146300,9.24E-13,1,0,0,0,1.49E-11,3.42E-09,1.41E-11,3.90E-07,9.46E-12,1.98E-07,1.69E-11,1,0,1,10,0,1
2927,36059407302,0,4,4,0,0,0,2.38E-08,1.11E-11,1.55E-07,0,1.64E-07,0,0,0,2,10,0,0
2928,36047059403,0,0,0,0,0,0,0,0,7.50E-09,0,6.17E-08,0,0,0,0,2,0,0
2929,36027190102,0,0,6,0,0,0,0,2.18E-11,3.77E-07,0,2.04E-07,1.16E-12,0,2,0,1,0,0
2930,36071010400,0,18,23,0,6,0,2.15E-07,0,9.15E-07,0,3.15E-07,7.55E-11,6,10,0,0,1,0
2931,36119014810,0,0,0,0,0,0,0,0,5.17E-08,0,1.36E-07,0,0,0,0,0,0,0
2932,36067014300,0,12,11,0,0,0,1.30E-07,5.49E-12,3.72E-07,1.29E-11,2.03E-07,2.22E-10,5,8,2,3,0,0
2933,36007001600,0,1,1,0,2,0,7.86E-08,0,1.09E-07,0,1.93E-07,0,0,1,1,4,0,0
2934,36105950702,0,1,3,0,1,0,4.57E-08,0,2.86E-07,1.88E-11,2.16E-07,0,1,0,0,0,0,0
2935,36047026500,0,1,0,0,0,0,0,0,7.92E-10,0,2.63E-08,0,0,0,0,1,0,0
2936,36075020704,0,0,0,0,0,0,4.21E-09,0,2.76E-07,0,3.93E-07,0,0,0,0,0,0,0
2937,36059407801,0,8,3,1,0,0,3.15E-08,3.85E-12,1.62E-07,1.23E-10,2.17E-07,2.26E-12,2,2,1,2,0,0
2938,36115094000,0,2,0,0,1,9.55E-11,0,2.13E-13,1.65E-06,0,1.07E-06,0,0,0,1,0,0,0
2939,36081088902,0,1,1,0,0,0,4.02E-09,2.39E-13,4.46E-08,9.92E-13,5.93E-08,0,0,0,2,2,0,0
2940,36081046901,0,5,0,1,0,0,0,0,8.20E-10,0,1.45E-08,0,3,0,0,0,0,0
2941,36005020100,0,0,0,0,0,0,4.77E-08,0,1.74E-08,0,2.91E-08,0,0,0,0,1,0,0
2942,36103147402,0,0,0,1,0,0,0,9.44E-11,1.09E-07,0,2.72E-07,0,0,0,1,2,0,0
2943,36113070604,0,5,1,0,0,4.79E-11,4.22E-08,1.21E-11,4.38E-07,7.33E-11,3.69E-07,0,0,1,0,0,0,0
2944,36047088400,0,0,0,0,0,0,0,0,6.01E-10,0,2.96E-08,0,0,0,0,0,0,0
2945,36081119300,0,0,0,0,0,0,0,0,1.75E-09,0,6.33E-08,0,0,0,0,0,0,0
2946,36047057901,0,13,0,0,0,2.03E-12,0,0,5.21E-08,0,2.15E-08,0,6,0,0,0,0,0
2947,36093020500,0,9,4,0,0,0,0,0,1.20E-07,2.47E-10,1.88E-07,0,2,1,0,6,0,0
2948,36081136700,0,1,0,0,0,0,3.44E-08,0,1.41E-07,0,1.80E-07,0,1,0,0,3,0,0
2949,36081118100,0,0,0,0,0,0,0,0,3.91E-08,0,5.81E-08,0,0,0,0,0,0,0
2950,36081002200,0,2,0,1,0,0,0,0,2.75E-08,0,4.21E-08,0,0,0,0,0,0,0
2951,36085000700,0,1,0,0,0,0,0,0,4.55E-08,5.19E-12,5.97E-08,3.70E-12,1,0,0,4,0,0
2952,36017970901,0,2,0,0,0,0,4.00E-07,0,9.60E-07,0,1.06E-06,0,2,0,0,2,0,0
2953,36093032102,0,1,0,0,0,0,1.06E-10,3.06E-11,2.68E-07,0,1.41E-07,0,1,0,0,0,0,0
2954,36071013302,0,0,1,0,0,3.12E-12,9.02E-08,2.36E-10,8.77E-07,7.23E-10,5.16E-07,0,0,1,0,0,1,0
2955,36119000502,0,1,0,0,0,0,0,0,2.48E-08,3.08E-13,1.18E-08,0,0,0,1,0,0,0
2956,36019101000,0,9,6,0,4,0,1.18E-08,0,9.13E-08,5.22E-11,2.80E-07,0,3,0,0,2,0,0
2957,36047102400,0,0,0,0,0,0,0,0,1.86E-08,0,3.57E-08,0,0,0,0,0,0,0
2958,36061010000,0,28,0,3,0,0,0,0,2.96E-08,0,1.13E-08,0,1,0,1,1,0,2
2959,36119007500,0,0,0,0,0,0,1.93E-08,1.29E-11,2.49E-07,0,3.08E-07,0,0,0,3,0,0,0
2960,36047067400,0,0,1,0,0,0,0,1.35E-14,8.56E-09,0,6.11E-08,0,0,0,0,0,0,0
2961,36047095600,0,0,1,0,0,0,0,0,4.63E-08,8.81E-13,6.94E-08,0,0,0,0,0,0,0
2962,36047088800,0,0,0,0,0,0,0,0,8.06E-08,0,5.74E-08,0,0,0,0,0,0,0
2963,36047040800,0,0,0,0,0,0,0,0,1.41E-09,0,2.37E-08,0,0,0,0,0,0,1
2964,36111954500,0,2,2,0,0,3.88E-13,0,1.37E-10,1.25E-06,0,1.07E-06,0,1,2,1,1,0,0
2965,36037951100,0,1,0,0,0,7.56E-11,5.53E-07,5.62E-11,1.71E-06,2.35E-11,1.96E-06,0,0,0,0,0,0,0
2966,36111954700,0,1,0,0,0,0,0,3.99E-12,7.56E-07,0,1.16E-06,0,1,0,0,0,0,216
2967,36047088600,0,0,0,0,0,0,0,0,1.98E-08,0,4.79E-08,0,0,0,3,1,0,0
2968,36047016000,0,11,6,2,1,0,1.99E-08,0,2.72E-08,0,2.47E-08,0,3,1,0,2,0,0
2969,36005033201,0,5,0,0,0,0,3.25E-11,0,9.77E-09,0,1.81E-08,0,2,0,0,1,0,0
2970,36047060000,0,5,4,1,0,0,0,0,7.61E-08,0,1.17E-07,0,3,3,0,3,0,0
2971,36029001404,0,0,0,0,0,0,0,0,6.63E-08,1.11E-11,4.91E-08,2.28E-12,0,0,1,0,0,0
2972,36085009701,0,1,0,0,0,0,0,0,5.23E-08,0,8.27E-08,0,0,0,0,0,0,0
2973,36081027400,0,0,0,0,0,0,0,0,3.72E-09,0,5.08E-08,0,0,0,0,0,0,0
2974,36091062200,0,10,5,0,0,0,0,0,7.40E-08,1.71E-12,1.44E-07,2.15E-12,1,3,1,1,0,0
2975,36053030102,0,0,1,0,0,0,7.42E-09,0,2.23E-07,0,3.33E-07,0,0,0,6,0,0,0
2976,36029003600,0,0,0,0,0,0,0,0,6.51E-08,0,1.21E-07,0,0,0,0,0,0,0
2977,36067004500,0,8,6,0,0,0,0,0,5.92E-08,1.97E-09,8.26E-08,2.10E-12,1,0,1,2,0,0
2978,36067015202,0,0,0,0,0,1.29E-12,0,0,2.92E-07,0,4.08E-07,0,0,0,2,4,0,0
2979,36103145705,0,0,0,0,0,1.21E-10,0,0,1.02E-07,0,6.33E-08,0,0,0,0,0,0,0
2980,36055011901,0,0,5,0,1,0,0,2.33E-11,3.84E-07,7.56E-12,3.77E-07,9.71E-12,0,2,0,1,0,0
2981,36047000501,0,5,3,1,0,0,0,0,1.12E-09,0,2.25E-08,0,2,1,0,0,0,0
2982,36035970602,0,0,2,0,0,0,0,0,1.31E-06,7.08E-12,8.05E-07,0,0,2,0,5,0,0
2983,36021001500,0,0,0,0,0,0,2.23E-07,6.90E-11,6.86E-07,0,1.15E-06,0,0,0,0,0,0,0
2984,36059411301,0,3,4,1,1,6.64E-12,1.15E-08,4.27E-12,2.29E-07,6.00E-12,3.40E-07,0,2,2,0,0,0,0
2985,36061024900,0,0,0,0,0,0,0,0,7.72E-09,0,1.13E-08,0,0,0,1,1,0,0
2986,36005016100,0,1,2,0,0,0,1.56E-09,0,2.93E-08,0,2.74E-08,0,1,0,1,0,0,0
2987,36029980300,0,0,0,0,0,0,0,0,7.56E-08,0,7.74E-08,0,0,0,0,0,0,0
2988,36075020400,0,0,4,0,0,0,2.65E-09,8.59E-11,1.04E-06,0,1.39E-06,0,0,2,1,4,0,0
2989,36119001402,0,0,0,0,0,0,5.73E-08,0,4.38E-08,0,1.36E-07,0,0,0,0,2,0,0
2990,36103124601,0,0,0,0,0,0,0,0,4.28E-08,0,1.66E-07,0,0,0,0,0,0,0
2991,36047077200,0,0,0,0,0,0,0,2.78E-12,1.66E-08,1.55E-11,4.21E-08,0,0,0,2,5,0,0
2992,36047016900,0,33,0,3,1,0,0,0,1.12E-08,8.20E-13,3.42E-08,0,11,0,1,4,0,0
2993,36027210301,0,1,0,0,0,0,0,0,1.88E-07,0,3.04E-07,0,0,0,0,3,0,0
2994,36005022703,0,0,0,0,2,0,0,0,4.03E-09,0,8.40E-09,0,0,0,0,1,0,1
2995,36029007901,0,3,0,0,0,0,0,3.07E-13,1.38E-07,0,1.50E-07,0,0,0,1,0,0,0
2996,36081032000,0,8,0,0,1,0,7.94E-08,0,1.42E-07,0,2.76E-07,0,5,0,3,0,0,0
2997,36093031902,0,9,7,0,2,0,2.09E-08,0,3.54E-07,3.49E-12,2.02E-07,2.10E-11,4,5,1,0,0,0
2998,36023970600,0,9,0,0,0,8.93E-12,0,0,5.22E-08,0,1.13E-07,0,1,0,3,0,0,0
2999,36015001000,0,1,2,0,0,1.82E-12,2.03E-08,0,9.44E-08,0,1.41E-07,0,1,2,3,0,0,0
3000,36081063000,0,5,0,1,0,0,0,0,2.96E-08,0,5.74E-08,0,2,0,1,0,0,0
3001,36067011700,0,5,2,0,0,1.97E-13,1.12E-07,8.46E-11,2.12E-07,2.07E-11,2.10E-07,2.08E-12,1,0,2,2,0,0
3002,36047024200,0,0,0,1,0,0,0,0,2.91E-09,0,3.79E-08,0,0,0,0,0,0,0
3003,36047001300,0,3,0,0,0,0,2.08E-08,0,5.37E-08,0,1.75E-08,0,1,0,0,8,0,0
3004,36081129103,0,1,1,0,0,0,0,0,1.28E-07,0,7.03E-08,0,1,1,0,2,0,1
3005,36047015900,0,20,0,20,0,0,0,0,2.37E-08,0,3.00E-08,0,6,0,1,2,0,1
3006,36059405800,0,8,0,3,0,0,0,0,4.02E-08,0,1.72E-07,0,2,0,0,0,0,0
3007,36005039400,0,1,0,1,0,0,0,0,1.46E-08,0,4.13E-08,0,0,0,1,0,0,0
3008,36059411700,0,36,7,14,2,0,0,4.23E-13,3.37E-07,3.12E-12,3.32E-07,0,17,6,2,8,0,0
3009,36081018401,0,0,0,0,0,0,0,0,1.91E-08,0,4.82E-08,0,0,0,0,0,0,0
3010,36081039400,0,1,0,0,0,0,0,0,3.14E-08,0,1.15E-07,0,0,0,0,0,0,0
3011,36123150501,0,0,0,0,0,0,0,0,4.13E-07,0,2.81E-07,0,0,0,0,0,0,0
3012,36081025100,0,10,1,1,0,0,0,9.68E-15,3.56E-08,0,3.36E-08,0,4,0,0,4,0,0
3013,36081083700,0,2,0,0,0,0,2.89E-08,4.87E-13,1.13E-07,0,1.59E-07,0,0,0,1,0,0,0
3014,36091062506,0,4,2,0,0,0,3.96E-08,0,1.99E-07,0,4.58E-07,2.25E-12,1,2,0,1,0,0
3015,36103200906,0,0,0,0,0,0,0,5.34E-13,3.09E-07,1.08E-11,6.08E-07,0,0,0,0,0,0,0
3016,36055011710,0,1,0,0,0,2.32E-12,0,3.43E-12,2.48E-07,8.79E-12,3.73E-07,0,0,0,0,2,0,0
3017,36047010801,0,3,0,0,0,0,0,0,1.59E-09,0,1.43E-08,0,1,0,0,1,0,0
3018,36047012901,0,28,1,0,0,0,0,0,9.19E-09,0,1.74E-08,0,4,1,2,3,0,1
3019,36117020401,0,0,1,0,0,4.31E-11,0,4.55E-10,9.96E-07,0,4.45E-07,0,0,0,0,0,0,0
3020,36027080103,0,0,0,0,0,0,3.18E-08,3.30E-11,9.99E-07,0,7.13E-07,0,0,1,0,3,0,0
3021,36013037600,0,0,0,0,0,2.60E-12,1.35E-07,0,1.22E-06,0,5.52E-07,0,0,0,0,1,0,0
3022,36005016300,0,0,0,0,0,0,0,0,2.33E-08,0,1.33E-08,0,0,0,1,0,0,0
3023,36047021700,0,21,2,0,0,0,0,0,6.46E-09,0,1.75E-08,0,3,0,2,1,0,0
3024,36081037700,0,6,0,1,0,0,0,0,1.09E-08,0,2.14E-08,0,4,0,0,3,0,0
3025,36119008301,0,0,2,0,0,0,1.46E-08,0,6.86E-08,0,2.69E-08,0,0,1,0,0,0,0
3026,36049950301,0,0,1,0,2,2.49E-11,0,3.55E-11,3.93E-07,0,6.79E-07,0,0,0,1,3,0,0
3027,36061004500,0,35,1,1,0,0,0,0,1.66E-08,0,7.60E-09,0,5,1,0,0,0,0
3028,36029015003,0,0,0,0,0,0,0,0,1.27E-06,0,6.02E-07,0,0,0,0,1,0,0
3029,36047086400,0,1,0,0,0,0,0,0,3.30E-08,0,1.84E-08,0,0,0,0,0,0,0
3030,36059407600,0,3,1,1,0,0,0,1.03E-11,7.45E-08,3.31E-10,2.60E-07,5.26E-12,1,1,3,2,0,0
3031,36047117800,0,0,0,0,0,0,0,0,2.69E-08,0,3.71E-08,0,0,0,0,0,0,0
3032,36067012600,0,5,4,0,1,0,0,3.39E-13,1.56E-07,0,4.25E-07,2.28E-11,2,3,3,1,0,0
3033,36005038900,0,10,1,1,0,0,0,0,1.59E-08,0,2.69E-08,0,2,1,0,0,0,0
3034,36099950200,0,0,2,0,1,2.30E-11,0,1.20E-13,1.96E-07,0,2.79E-07,0,1,1,3,5,0,0
3035,36013035600,0,2,0,0,1,3.36E-11,0,0,7.83E-08,0,3.36E-07,0,0,0,1,4,0,0
3036,36103112216,0,0,0,0,0,0,5.46E-08,0,2.58E-07,2.87E-10,3.55E-07,0,0,0,0,1,0,0
3037,36005026900,0,0,0,0,1,0,3.13E-08,9.51E-14,4.97E-08,0,1.20E-08,0,0,0,1,0,0,1
3038,36065024500,0,1,0,0,0,0,0,0,1.21E-06,0,1.21E-06,0,1,0,4,0,0,0
3039,36059303400,0,0,0,0,0,9.52E-12,0,1.96E-12,4.52E-08,1.58E-10,1.59E-07,0,0,0,0,2,0,0
3040,36047045200,0,0,0,0,0,0,0,6.72E-14,5.36E-09,1.35E-11,2.62E-08,0,0,0,0,1,0,0
3041,36103170206,0,1,3,0,0,0,0,7.69E-11,7.31E-07,0,4.60E-07,0,1,3,0,3,0,0
3042,36047021100,0,10,0,0,0,0,6.05E-11,1.13E-13,1.29E-08,0,2.02E-08,0,0,0,0,0,0,0
3043,36005011502,0,1,0,1,0,0,2.90E-08,4.96E-13,5.16E-08,0,2.82E-08,0,1,0,0,0,0,0
3044,36047023400,0,0,0,1,0,0,0,0,3.34E-09,0,3.28E-08,0,0,0,2,0,0,0
3045,36081060000,0,0,0,0,0,0,0,0,3.03E-08,0,5.52E-08,0,0,0,0,0,0,0
3046,36047018800,0,4,4,0,0,0,0,0,6.17E-09,6.19E-12,2.53E-08,0,4,3,0,2,0,0
3047,36067016801,0,0,0,0,0,0,0,8.70E-11,9.40E-07,1.91E-11,7.47E-07,0,0,0,0,0,0,0
3048,36005038000,0,3,0,0,0,0,0,0,4.09E-08,0,5.90E-08,0,2,0,0,0,0,0
3049,36029013802,0,3,0,0,0,0,1.61E-07,2.25E-11,1.40E-06,1.92E-11,6.07E-07,1.42E-11,0,0,5,7,0,0
3050,36065024700,0,1,1,0,0,0,5.17E-07,7.42E-11,2.29E-06,0,1.74E-06,0,1,1,3,7,0,1
3051,36081162100,0,0,1,2,0,0,1.47E-08,0,6.92E-08,0,2.41E-07,0,0,0,0,1,0,0
3052,36111953900,0,0,1,0,0,1.31E-11,0,1.44E-10,1.33E-06,2.24E-10,8.59E-07,0,0,1,0,0,0,0
3053,36047008000,0,3,2,0,0,0,0,0,1.00E-08,0,2.09E-08,0,0,0,1,1,0,0
3054,36047028000,0,0,0,0,0,0,3.50E-09,0,1.08E-08,0,1.88E-08,0,0,0,0,3,0,0
3055,36047029100,0,0,0,0,0,0,0,0,3.08E-09,0,2.51E-08,0,0,0,2,1,0,0
3056,36103124002,0,2,0,0,0,3.59E-11,0,0,6.17E-08,0,1.68E-07,0,1,0,0,2,0,0
3057,36115081002,0,3,1,0,0,1.61E-11,0,1.96E-11,4.59E-07,0,4.43E-07,0,2,1,1,4,0,0
3058,36047102000,0,0,0,0,0,0,0,0,1.61E-08,0,5.01E-08,0,0,0,0,0,0,0
3059,36067940000,0,0,1,0,0,0,7.23E-08,0,2.02E-07,0,1.72E-07,0,0,0,0,1,0,0
3060,36055014906,0,0,1,0,0,3.33E-11,1.40E-07,0,5.28E-07,0,2.46E-07,0,0,1,3,0,0,0
3061,36007012103,0,6,6,0,1,2.90E-13,2.23E-07,3.67E-10,6.16E-07,2.88E-11,3.89E-07,8.02E-12,0,2,0,0,0,0
3062,36085004003,0,0,0,0,0,0,0,0,3.08E-08,0,2.14E-08,0,0,0,0,0,0,0
3063,36051030203,0,0,5,0,0,0,3.65E-07,0,1.00E-06,7.90E-12,5.00E-07,0,0,2,0,0,0,0
3064,36061002201,0,16,1,0,0,0,0,2.34E-13,1.61E-08,4.85E-12,2.03E-08,0,6,0,3,5,0,0
3065,36085020701,0,0,0,0,0,0,1.15E-08,3.28E-12,1.53E-08,0,5.94E-08,0,0,0,0,1,0,0
3066,36065021500,0,0,0,0,0,0,0,0,3.28E-09,0,9.55E-08,0,0,0,2,0,0,0
3067,36081101004,0,1,0,0,1,0,0,0,1.09E-07,0,1.15E-07,0,1,0,0,1,0,0
3068,36103200901,0,4,1,1,1,0,7.07E-08,4.03E-11,3.50E-07,0,5.29E-07,0,1,2,0,6,0,1
3069,36005032800,0,2,0,0,0,0,0,0,2.76E-08,0,1.86E-08,0,0,0,1,0,0,0
3070,36057070300,0,3,2,0,0,0,0,2.67E-13,4.25E-08,0,9.63E-08,0,2,1,6,3,0,0
